            {0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3451, 3452, 2881, 2879, 2877, 2878, 2872, 2876, 2876, 2872, 2876, 2882, 2881, 2877, 2876, 2880, 3886, 3883, 3885, 3882, 3891, 3889, 3888, 3886, 3883, 3887, 3886, 3881, 3889, 3890, 3882, 3896, 3897, 3898, 3899, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4122, 4223, 4225, 2925, 4220, 4225, 2920, 4226, 4226, 4299, 4299, 4274, 4259, 4260, 4261, 4262, 4263, 4264, 4265, 4266, 4267, 4268, 4269, 4270, 4274, 4275, 4190, 3885, 3884, 3883, 2918, 3883, 2918, 3883, 3880, 3888, 3882, 3882},
            {0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4398, 4399, 4314, 4315, 4230, 2871, 2876, 2876, 2879, 2877, 2881, 2876, 2871, 2871, 3879, 3886, 3890, 3883, 3886, 3885, 3883, 3880, 3888, 3886, 3891, 3891, 3886, 3879, 3879, 4295, 4622, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4206, 4207, 4487, 4488, 4489, 4216, 4217, 4218, 4460, 0, 0, 0, 4343, 4344, 4345, 4346, 4347, 4348, 4349, 4350, 4351, 4352, 4353, 4354, 4358, 4359, 4447, 4448, 4449, 3881, 2920, 3889, 3885, 3889, 3881, 3883, 3879, 3880},
            {0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4398, 4399, 4314, 4315, 2877, 2877, 2876, 2879, 2881, 2878, 2882, 2873, 3885, 4456, 4457, 4458, 4314, 4315, 3886, 3885, 3880, 3884, 3883, 4456, 4457, 4458, 4378, 4379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4571, 4572, 4573, 4300, 4310, 4460, 0, 0, 0, 0, 0, 0, 0, 0, 4431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4531, 4532, 4533, 4177, 3890, 3884, 3890, 3882, 3880, 3889, 3890, 3887},
            {784, 861, 861, 783, 771, 772, 693, 862, 773, 775, 778, 861, 779, 778, 776, 862, 772, 694, 772, 771, 1196, 780, 777, 782, 862, 774, 774, 782, 776, 861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4398, 4399, 4487, 4488, 4489, 2881, 2874, 2873, 2877, 2878, 4376, 4540, 4541, 4542, 4398, 4399, 4487, 4488, 4489, 4294, 4295, 4540, 4541, 4542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3380, 3381, 3380, 3243, 3244, 3883, 3880, 3888, 3886, 3888, 3885, 3889},
            {1444, 1445, 1451, 1447, 1449, 1451, 1450, 1450, 1452, 1454, 1444, 1445, 1453, 1452, 1451, 1445, 1444, 1451, 1449, 1450, 1449, 1453, 1453, 1454, 1452, 1453, 1453, 1450, 1444, 1445, 1020, 1021, 1022, 0, 0, 0, 0, 0, 0, 0, 0, 4571, 4572, 4573, 4300, 4301, 4302, 4303, 4304, 4460, 0, 0, 0, 0, 0, 4571, 4572, 4573, 4378, 4379, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6067, 0, 0, 0, 0, 0, 0, 6067, 6068, 6069, 6070, 0, 0, 0, 0, 5639, 5640, 5641, 5642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3464, 3465, 3326, 3327, 3328, 3889, 3881, 3884, 3886, 3890, 3890, 3883},
            {1531, 1539, 1530, 1536, 1531, 1530, 1529, 1529, 1529, 1538, 1528, 1536, 1529, 1528, 1528, 1530, 1530, 1528, 1538, 1528, 1528, 1528, 1536, 1529, 1531, 1529, 1529, 1531, 1529, 1528, 1538, 1105, 1106, 1020, 1021, 1022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5822, 6155, 6152, 6155, 6153, 6147, 6148, 6149, 6150, 6151, 6152, 6153, 6154, 6155, 6156, 6157, 6158, 6159, 5724, 5725, 5726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3548, 3380, 3381, 3411, 3412, 3413, 3414, 3887, 3880, 3886, 3888, 3880},
            {1530, 1528, 1529, 1530, 1531, 1528, 1531, 1534, 1531, 1531, 1528, 1530, 1528, 1539, 1528, 1536, 1529, 4179, 1528, 1528, 1536, 1531, 1529, 1531, 1530, 1531, 1534, 1531, 1529, 1531, 1528, 1539, 1530, 1104, 1105, 1106, 1108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5903, 5904, 5906, 6237, 6234, 6232, 6236, 6235, 6234, 6233, 6232, 6234, 6234, 6238, 2147489881, 2147489890, 2147489885, 2147489889, 2147489889, 6237, 5808, 5809, 5810, 5724, 5725, 5726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3464, 3465, 3495, 3496, 3497, 3498, 3884, 2923, 3889, 2924, 3880},
            {1528, 1534, 1529, 1538, 1528, 1528, 1528, 1529, 1529, 1529, 1528, 1538, 1528, 1528, 1528, 1530, 4178, 1528, 1528, 1534, 1530, 1531, 1531, 1528, 1531, 1530, 1530, 1528, 1536, 1530, 1529, 1530, 1530, 1538, 1531, 1531, 1192, 1194, 1195, 5654, 5564, 5651, 5654, 5652, 5564, 5653, 5652, 5654, 0, 5564, 5654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5740, 5741, 5742, 5987, 5988, 6234, 6240, 6238, 6236, 6240, 6241, 6238, 6243, 6232, 6233, 6237, 6233, 2147489882, 2147489889, 2147489889, 2147489881, 2147489884, 6242, 6239, 6236, 6238, 5808, 5809, 5810, 5724, 5725, 5726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3548, 3549, 3579, 3580, 3581, 3582, 3891, 3886, 3881, 3886, 3890},
            {1530, 1529, 1528, 1528, 1538, 1530, 1528, 1530, 1531, 4175, 4179, 4185, 4177, 4185, 1538, 1531, 4181, 1531, 1529, 1531, 1529, 1531, 1530, 1528, 4175, 1529, 1531, 1530, 1530, 1531, 1529, 1534, 1529, 1530, 1528, 1529, 1528, 1531, 1279, 1447, 1448, 1449, 1450, 6148, 6149, 6150, 6151, 6148, 6149, 6150, 6151, 5724, 5725, 5726, 0, 6070, 6067, 6070, 6067, 5740, 5741, 5742, 5824, 5825, 5826, 6233, 6241, 6232, 6236, 6234, 6241, 3221230940, 3221230939, 3221231116, 1610618120, 1610618204, 6231, 6239, 6234, 2147489884, 2147489879, 2147489889, 2147489883, 2147489891, 6240, 6240, 6234, 6235, 6241, 6234, 6242, 5808, 5809, 5810, 6150, 6151, 6152, 6153, 6154, 5724, 5725, 5726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3663, 3664, 3665, 3666, 3886, 2921, 3883, 3879, 3882},
            {1538, 1531, 4184, 4179, 1531, 4184, 4179, 1531, 1537, 4180, 4186, 1538, 4182, 1527, 1535, 1539, 1539, 1527, 4186, 1534, 1527, 4183, 4175, 4186, 1528, 1528, 4179, 1530, 1538, 1532, 1538, 1528, 1534, 1534, 1528, 1530, 1534, 1533, 1535, 1530, 1539, 1530, 1530, 6232, 6239, 6232, 6237, 6235, 6242, 6239, 6240, 5808, 5809, 5810, 6152, 6158, 6157, 6153, 6152, 5824, 5825, 5826, 6232, 6233, 6241, 6234, 6242, 6241, 6233, 6233, 6237, 3221230856, 3221230855, 0, 1610618119, 1610618203, 6239, 6242, 6233, 2147489891, 2147489885, 2147489882, 2147489886, 2147489884, 6237, 6237, 6239, 6241, 6238, 6231, 6240, 6234, 6239, 6235, 6234, 6235, 6240, 6231, 6238, 5808, 5809, 5810, 5812, 0, 0, 0, 0, 0, 0, 0, 0, 3747, 3748, 3749, 3750, 2916, 3888, 3885, 2920, 3881},
            {1536, 1538, 1529, 1536, 1539, 1529, 1536, 1531, 1531, 1529, 4181, 4183, 4182, 1535, 4180, 1537, 4179, 4176, 4181, 4179, 4177, 4180, 4185, 1533, 1534, 1538, 4176, 4184, 4176, 4175, 4178, 1528, 1529, 4175, 4177, 1529, 4180, 4182, 1528, 4180, 4179, 4181, 4184, 4180, 6242, 6235, 6239, 6241, 4182, 6233, 6239, 6236, 6242, 6233, 6233, 6235, 6236, 6240, 6233, 6240, 4185, 4175, 6241, 6237, 6236, 4182, 4175, 4175, 4186, 6241, 6242, 2684360027, 2684359943, 0, 5383, 5384, 6238, 6240, 3666, 2147489879, 2147489883, 2147489879, 2147489881, 2147489883, 6242, 6234, 6231, 6237, 3354, 3354, 6241, 3354, 6233, 6243, 6238, 6232, 6231, 2921, 2918, 2920, 6236, 3354, 5896, 3356, 0, 0, 0, 0, 0, 0, 0, 3831, 3496, 3497, 3498, 3884, 2918, 2922, 3886, 2919},
            {4182, 1532, 1534, 4176, 4184, 1534, 1528, 1535, 1533, 4182, 4175, 4177, 4182, 4183, 1528, 1537, 1528, 1534, 1533, 1538, 1536, 1538, 1538, 4186, 4181, 4177, 4178, 4184, 1538, 1534, 1533, 4186, 1531, 1538, 1534, 1536, 1535, 4179, 4186, 4177, 4180, 1529, 4177, 4183, 6232, 6235, 4185, 4175, 4181, 6235, 6239, 6232, 6235, 6235, 6233, 6242, 6236, 6238, 6240, 6233, 6240, 4183, 4178, 4181, 4175, 4178, 6232, 6232, 4180, 4179, 4186, 2684360028, 2684359944, 5644, 5467, 5468, 6234, 6241, 3414, 2147489890, 4180, 4180, 4179, 4185, 4176, 4178, 4175, 4175, 4179, 4183, 4182, 6241, 6233, 6236, 2921, 2925, 6232, 2924, 2926, 2915, 6236, 6238, 3355, 3356, 0, 0, 0, 0, 0, 0, 0, 3591, 3580, 3581, 3582, 2916, 3881, 2925, 2924, 3888},
            {4175, 1534, 1537, 1527, 4183, 4176, 4180, 4182, 4178, 4178, 4177, 4178, 4183, 4180, 4183, 4186, 4178, 4179, 1532, 1531, 4181, 4183, 4179, 4175, 4178, 4176, 4179, 4185, 4181, 4177, 4176, 4177, 4186, 4175, 4179, 4182, 4180, 4182, 4183, 4183, 1537, 4182, 4179, 4182, 4180, 4178, 4186, 4182, 4180, 6242, 6237, 6238, 6234, 6234, 6242, 6241, 6238, 4175, 4183, 4184, 4184, 4179, 4181, 4180, 6241, 6232, 6239, 6232, 6241, 6235, 4181, 6239, 6231, 6231, 6237, 6234, 4186, 3498, 3498, 4183, 4184, 2147489880, 2147489880, 2147489881, 6241, 6231, 2915, 2925, 2924, 2920, 6234, 6235, 3354, 4177, 4178, 3354, 6235, 6243, 6242, 3354, 6242, 3354, 3439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3326, 3327, 3666, 2920, 2917, 3887, 3879, 2923},
            {4185, 4185, 4186, 4181, 4177, 4177, 4186, 4179, 4182, 4185, 4179, 4183, 4185, 4182, 4185, 4185, 4176, 4185, 4176, 4185, 4183, 4177, 4185, 1527, 4177, 4181, 4178, 4177, 4182, 4183, 4186, 4176, 4181, 4186, 4177, 4176, 4179, 4179, 1539, 4176, 4177, 4184, 4179, 4178, 4186, 6239, 4184, 4182, 4178, 6235, 2920, 2915, 2919, 2918, 2923, 2925, 2917, 4175, 4180, 4180, 4176, 2920, 4176, 4180, 2921, 2919, 2924, 2917, 4176, 4177, 4179, 4186, 4178, 4183, 2925, 4186, 4181, 3582, 3582, 4186, 4184, 4183, 2924, 2920, 6236, 6243, 2926, 2926, 2921, 2916, 4180, 4175, 4183, 4180, 6236, 4263, 4270, 4263, 4263, 4270, 4263, 3439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3748, 3749, 3750, 2916, 2920, 2925, 2915, 2917},
            {4182, 4182, 4186, 4179, 4186, 4181, 4175, 4179, 1532, 4175, 4177, 4182, 4175, 4185, 4186, 4180, 4180, 4179, 4184, 4185, 4183, 4180, 4184, 4175, 4180, 4183, 4181, 4181, 4184, 4178, 4181, 4181, 4179, 4181, 4177, 4184, 4182, 4182, 4175, 4185, 4336, 4260, 4261, 4262, 4447, 4448, 4449, 6239, 6241, 6235, 2925, 2919, 2915, 2922, 2918, 2921, 2923, 3582, 3414, 3666, 3666, 2921, 2923, 2920, 2926, 4181, 4180, 4182, 3582, 3414, 4179, 4180, 4175, 4183, 4181, 3582, 3414, 3414, 3498, 4185, 4183, 4182, 4416, 4417, 4418, 4269, 4265, 4262, 4268, 4259, 4259, 4263, 4261, 4269, 4259, 4338, 4339, 4341, 4341, 4351, 4351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3832, 3833, 3834, 2922, 2923, 2924, 2918, 2924},
            {2915, 2924, 2918, 2920, 2921, 2922, 2919, 2921, 2925, 2917, 2924, 2917, 2147488097, 2147488096, 2147488095, 4266, 4270, 4267, 4267, 4261, 4267, 4263, 4264, 4262, 4270, 4268, 4268, 4261, 4268, 4269, 4265, 4266, 4267, 4266, 4260, 4266, 4269, 4260, 4261, 4267, 4420, 4344, 4345, 4346, 4531, 4532, 4533, 4447, 4448, 4449, 2923, 2922, 2919, 2922, 2919, 2924, 2919, 2925, 2922, 4336, 4448, 4449, 4186, 4185, 4181, 4176, 4180, 3414, 3582, 3582, 3414, 3666, 3498, 3582, 4186, 3582, 3498, 3666, 4179, 4416, 4417, 4418, 4500, 4501, 4502, 4345, 0, 0, 4354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3326, 3327, 2922, 2917, 2925, 2925, 2924, 2919},
            {2918, 2920, 2924, 2916, 2920, 2916, 2924, 2919, 2920, 2147488097, 2147488096, 2147488095, 2147488181, 2147488180, 2147488179, 4352, 4345, 4349, 4344, 4353, 4346, 4344, 4353, 4353, 4350, 4351, 4350, 4354, 4347, 4347, 4351, 4347, 4350, 4352, 4353, 4352, 4352, 4349, 4350, 4354, 0, 0, 0, 0, 0, 0, 0, 4531, 4532, 4533, 4259, 4260, 4261, 4259, 4260, 4261, 4262, 4259, 4260, 4420, 4532, 4533, 4447, 4448, 4449, 2922, 2922, 4181, 4180, 4180, 4177, 4186, 4175, 4181, 4175, 4175, 4416, 4417, 4418, 4500, 4501, 4502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2599, 2600, 2601, 2925, 2917, 2924, 2917, 2919, 2917, 2921},
            {2922, 2919, 2920, 2920, 2926, 2920, 2147488097, 2147488096, 2147488095, 2147488181, 2147488180, 2147488179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4343, 4344, 4345, 4343, 4344, 4345, 4346, 4343, 4344, 0, 0, 0, 4531, 4532, 4533, 4259, 4260, 4261, 4262, 4261, 4261, 4262, 4259, 4260, 4261, 4262, 4500, 4501, 4502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2756, 2420, 2750, 2757, 2758, 2747, 2749, 2747, 0, 0, 0, 0, 0, 0, 2599, 2600, 2601, 2683, 2684, 2685, 2917, 2918, 2920, 2926, 2923, 2924, 2921},
            {2923, 2918, 2923, 2919, 2921, 2926, 2147488181, 2147488180, 2147488179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4343, 4344, 4345, 4346, 4345, 4345, 4346, 4343, 4344, 4345, 4346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2748, 2499, 2756, 2762, 2763, 2836, 2837, 2838, 2839, 2840, 2837, 2838, 2839, 2840, 2742, 2743, 2599, 2600, 2601, 2683, 2684, 2685, 2925, 2926, 2917, 2921, 2926, 2915, 2921, 2920, 2920, 2926},
            {2915, 2917, 2924, 2922, 1610617185, 1610617269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2758, 2758, 2687, 2833, 2839, 2840, 2846, 2847, 2920, 2921, 2922, 2923, 2924, 2917, 2922, 2924, 6236, 2826, 2827, 2683, 2684, 2685, 6236, 2916, 2925, 2915, 2921, 2926, 2925, 2920, 2926, 2919, 2922, 2919, 2925},
            {2915, 2924, 2924, 2920, 1610617184, 1610617268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2992, 2838, 2833, 2840, 2836, 2917, 2920, 2930, 2917, 2923, 2921, 2919, 2916, 2919, 2926, 2925, 2919, 2925, 2917, 2925, 2917, 2919, 2923, 2922, 2921, 2923, 2920, 2925, 2921, 2923, 2919, 2915, 2921, 2924, 2917, 2915},
